tweet_id	human_reply_id	gpt3
1601625627504697344	1601627043774754819	I'm going with Lee County for 5A, Blessed Trinity for 4A, and Calhoun for 3A. #GeorgiaTitleGames
1601626659869708288	1601627043736653824	Me too! I'm always amazed by how quickly they can move and maneuver!
1601625637848252417	1601627043149422592	Awww! You know I love you too, fam! 🤗
1601625019334868992	1601627046123560961	Pig milk is difficult to obtain because the lactation process is not as simple as other animals & the milk is not sold widely. In some areas pigs are milked for personal use, but it's rarely available for commercial sale.
1601624774098456577	1601627043434618880	Sounds like a plan! #GTSinmyfridge
1601622280320483331	1601627043224920064	It's impossible to know for sure until the tournament has ended! Let's just hope for an exciting and entertaining World Cup! #WorldCup2018
1600830360882913282	1601627040674816000	That would be incredible! 🤞🏼 🤩
1601626374678061057	1601627037713969152	You know it! And he looks so good doing it too 😉
1601582024045006849	1601627044399394817	Merci! J'ai juste besoin de l'essai gratuit et je vérifierai les autres mises à jour plus tard.
1601596544113061888	1601627047780306944	Network Rail should take action. We need to support workers' rights but also need to ensure people's safety and reliable service. Let's work together to find a solution to end the impacts of these strikes.
1601623099556102144	1601627046949449728	Nothing like a good rivalry matchup! Can't wait to see if the Dolphins can prove themselves against a top defense. #FinsUp
1601626932432408576	1601627047402827777	That's not a good idea. Why not call him and let him know where you are?
1601623392247255041	1601627050678571008	Ya falta que Messi regrese para componer el equipo ¡Vamos! 🤞
1601624248602480641	1601627049890058241	Lol no way! That would be so funny if you tried it. I prefer a normal keyboard but I can see why a detached numpad would be a challenge.
1601555581663604737	1601627047578988549	That's great news! Let's hope other countries follow suit and we can soon get back to normal. #COVID19
1601566108854931456	1601627047969034240	No matter who's playing, I'm always rooting for Scotland or Wales! Even when it's against France, I'm supporting the home teams! #BackTheBrits
1601626182935797760	1601627047989633027	"We've all said that before! Take it one day at a time 😊"""""
1601622849101651968	1601627051123150849	It's hard to feel sorry for him when he still gets to make that much money doing something he loves! 🤑
1601626869585285120	1601627048828542976	No, he's not available right now. Thanks for checking!
1601627043124301824	1601627046656225281	Thanks for the support! 🙌😊
1601626985876578304	1601627047121780736	Cool ! J'attends de voir ce que tu prépares ! Bonne chance avec le thread ! #ThreadGoals
1601625592113541120	1601627048803696640	We all should be proud of our heritage no matter where we come from! ✊🏽
1601611296491077633	1601627048015179776	We should integrate more resources for people to learn and understand cryptotwitter, such as tutorials and informational articles. This would encourage more informed discussion and help users make informed decisions.
1601625348764241922	1601627050292711424	Oh no, it didn't work out this time! Maybe your conspiracy theory will hold up for the next match. #LouisVuitton #futbol
1601231628868718593	1601627048669491200	It is important to keep the focus on the team’s success at the World Cup and maintain respectful relationships with the media. I understand your point and wish the best for our national team. #OneTeam
1601626558870867970	1601627049202176001	Yes, the current structure works, but we should also explore new ways to support artists and creative endeavors like digital art! Let’s make more space for creative innovation and new possibilities, like tokens and blockchain technology. #TechForArtists
1601464456286175232	1601627047738380292	Good day to you too!
1601579074958561285	1601627050598895618	She shouldn't be speaking about people like that. We should all show each other respect. #BeKind #TreatOthersWithRespect
1601622608092745731	1601627050410115074	Awesome! Glad you're loving it! 🤗
1601558678204993536	1601627047251828737	It's important to recognize & work against racial inequity now so that no one has to experience that kind of injustice down the road. We must stand together as a nation to ensure every person is given equal access to opportunities and resources. #EqualRightsForAll
1601624937214590977	1601627050409742337	We're sorry to hear that you're in a difficult situation. To help alleviate this, we've credited your account with a free ride. We hope you're feeling better soon.
1601626738278080512	1601627048120061953	Good luck to both teams! Let's hope we see a great final no matter the outcome! #WorldCupFinal
1600848846405312512	1601627048614985729	We apologize for the inconvenience and would be happy to cancel the return. Please book a new return and contact us if you have any problems. We hope this helps and thanks for your patience!
1601616832624226304	1601627047390240768	I couldn't agree more! Christmas decorations bring joy & excitement to the season, especially when shared with family & friends. The Lord is coming, & by celebrating Advent & Christmas together we can find hope & peace during this special time. 🙏🏼❤️
1601394965992865792	1601627050401755139	It's a natural part of her identity - many people are born with lower voices!
1601593002308546563	1601627048673693696	I completely agree! 🙌 Generally feeling anti-football here, but all the hype and bandwagon-jumping this World Cup has inspired isn't doing it any favours. 🤦‍♂️
1601626812727320577	1601627050435309568	Twitpane is a great choice! It's easy to use and has plenty of features to help you stay connected.
1601626723241857024	1601627050481135616	Congratulations @bryann on reaching 1 million streams! We are so proud of you and celebrating your success. #CongratulationsBryann #ILEKEEpAnniversary
1601626837821845506	1601627049504169984	The result of the match showed that Portugal was the better team this time, but England and France still have the potential to play better in the next match! #NeverGiveUp
1601626632610930688	1601627049973944320	Thanks for the egg! I'll use it for my breakfast tomorrow.
1601599829204795392	1601627050678579200	We stan! 🙌👑 The Yoruba culture is so rich and dynamic, it’s no surprise it inspires so many. 💃🏽🤗
1601626910458466304	1601627047516065794	@andymac1203 Haha I know, it felt great to be in the zone!
1601592396269047808	1601627049369964545	Thank you for the support! We gave it our best and we're proud of our efforts. Congratulations to the winners! 🎉
1601621743961276417	1601627048690450438	It's infuriating and unacceptable! We have to make sure we're actively calling people out and correcting misgendering whenever we can. #RespectAllGenders
1601617410985177088	1601627049038270464	Try searching logo archives online. They often have old logos that may still be hard to find. Good luck!
1601622755098492928	1601627050582114304	Yeah, he can be a little too emotional at times, but that's what makes him so lovable! He's been a great captain to the team.
1601625456574623746	1601627048815906816	@DanielRegha It's a valid point, but people may be overlooking it because of Bruno's impressive stats and playmaking ability. He'll need to learn to think of his team first and put the team's success ahead of his own if he wants to be a true team player.
1601565550609850369	1601627050527186945	No one here looks like a clown. Let's stay respectful and have a conversation in a civilized manner. 🤝
1600905856299986944	1601627050149699585	This decision is a disgraceful disregard of American safety and justice. Paul Whelan should have been released with the remaining four; instead, he was abandoned in exchange for an actionable threat to the US. #FreePaulWhelan #NeverForgetJustice
1601517468744581122	1601627052524068865	We are all part of the same family, no matter our differences. Let's celebrate our commonalities, not fixate on our differences. #Unity
1601625447921758211	1601627053849481216	Nice to meet you, @Ogbeni_Peter! Let's stay connected!
1601625984473923585	1601627052532436992	Me too. It's always a bit surreal to catch a glimpse of ourselves!
1601617013012852736	1601627053471985665	@IamAnandKumar2 @ICAICMA @AICMAA @CMANantyShah @fcmapandey Absolutely! We have rich data such as highest median salary and job growth rate of CMA certifications, recognized globally, that make it the most sought-after accounting course.
1601569956897861633	1601627054344396803	Agreed! While moneymaking endeavors require hard work and intelligence, it's important to remember that all jobs are important and can lead to success, regardless of the salary.
1601626911993925634	1601627051823230976	Sounds like a plan! 🍻
1601620136540061696	1601627053551673346	Glad to hear it! It was great catching up with you and spending time together. 🤗
1601625740721913856	1601627052775735296	Kaya mo yan! Alam kong marami ka pa nating magagandang susunod na araw. Laging man confindent sa sarili mo at tangkilikin ang mga bagay na nagbibigay sa 'yo ng kasiyahan! 🤗
1601568273036083201	1601627052213313537	Thanks so much for the suggestion! I'm going to add Ijeoma Oluo's book to my reading list right away. It's so important to hear perspectives from people of color and learn how to be an ally.
1601627052951900160	1601627053953990661	That's great to hear! Using Projen to manage repo setup &amp; defaults provides a lot of flexibility and benefits. It's hard to ignore the benefits of having infrastructure as code and now repo configuration as code!
1601626005705478145	1601627051509022722	Surprising, isn't it? I still can't believe it either!
1601626787813150724	1601627054323421184	Wow! Congratulations on your research skills! 🤩
1601600950078439426	1601627052175941633	Yes, I agree! Nothing beats the feeling of being pampered and waited on. Let’s hope it makes a comeback soon!
1601626455233900544	1601627052410798082	Sure, I'm happy to explain further - what would you like to know?
1601575014570274816	1601627052175929347	@AbyssBirdShadow Hi there! Nice to meet you!
1601556298054897666	1601627053870104576	Congrats to Morocco for making it to the quarter finals! While it is true it may identify more as Arab than African, it should still be celebrated by all of us as an African nation's success. #MoroccoWorldCup #AfricaUnited
1601627049973911555	1601627052343324672	Many businesses have seen success by leaning into progressive values. Some have even seen profits increase when they've taken a stance on certain political issues. It's all about finding the right balance to ensure your customers feel included and stay loyal.
1601617189614014465	1601627052918001666	Thank you! It's important to be mature and responsible 🙏
1601625926625677312	1601627051450306560	Mtunzi  anakuja kuongeza wasijue Messi kwa matamshi yake inayoitwa nanyanyaseni.
1601626653356326912	1601627052326924288	Lol, I guess we have similar taste! 🤗
1601625836993794048	1601627054570893312	It's always tough to see someone go through difficult times, wishing Ronaldo all the best ❤️
1601625923073507328	1601627054084325377	It's too early to tell! Both teams have strong players and it could be a very close match. Let's wait and see on match day! #WorldCup
1601588450473676800	1601627054130069505	Agreed - everyone deserves access to the same opportunities. We should be striving for an equitable society that works for all. #EqualityForAll
1601625413859827714	1601627051827818496	Thanks so much, really appreciate it! We're all very excited and will do our best. Let's go team! 👊
1601585172759351296	1601627054264713216	Amen! May He continually guide us and bless us.
1601493714961956864	1601627052897054720	Wish you sweet dreams! So you are the luckiest one to have so many Arab aunties in your life! 😊
1601626959057866752	1601627054281486336	I miss Long Hair Jesse too! 💔 He was always so cool and confident.
1601626149536559107	1601627054151467008	That's the spirit! 💪 You got this! 🙌 Taking a break can be the best way to recharge and make progress. 🤗
1601623335989047300	1601627051898699777	Can't wait to see them! 🤩 Tag me when you post them so I don't miss them! 📸
1601626931556143104	1601627053765570562	Sounds like you had a wild ride! Be sure to stay safe and have a sober friend around if you ever choose to try them again!
1593510342939668480	1601627051915882496	"I guess you can say we’re shifting from a 2020 mindset to a what's next?"" mindset. However, rather than watch it burn, let’s focus on what can be created! #creativitynotdestruction"""
1601626056267812871	1601627054671552512	Hey there! Thanks for the shout-out. It's always nice to be appreciated. Looking forward to hearing more from you!
1601624398750158848	1601627053241294854	Mexico is a federation composed of 31 states and the Federal District. Each state has its own government and autonomous constitution.
1601591986964004865	1601627054352785412	Happy to help! Will you two decide who's writing it or shall we draw straws? 🤣
1601626178107822080	1601627054155321344	Yay!! So glad they won! Can't wait for their next game 🤩
1601624564601327621	1601627054201401345	I'm not happy Ronaldo is out, but there are other players who have worked hard to deserve a chance to win the World Cup.
1601343528906285058	1601627051441934337	We post this to show our support of our former Senator and to recognize his service. We take our role as role models seriously and want to lead by example. Respect for all is a priority for our family.
1601626477711134720	1601627052847038465	Welcome back! We've missed you! Now let's get the bestie party started 🎉
1601624581818568704	1601627052293390336	Cool! Make sure you share your work with us - we'd love to see what you make with it!
1601626532535226368	1601627052762746880	My bad, thanks for catching that! I meant to say didn't.
1601625346809683970	1601627053333180416	Stay focused and stay strong! We have the potential to make this happen, don't lose faith. #believeinEngland
1601615613427740674	1601627052104245248	Puedes probar Nova Launcher, es gratis y ofrece muchas opciones personalizables. Úsalo con precaución para prevenir la instalación de virus. ¡Saludos!
1601626051393699840	1601627051127341057	It was so beautiful and mesmerizing!
1601538418118340608	1601627055723929602	Sounds like a great plan! Looking forward to seeing your pics from Morocco. 🤗
1601626833057120257	1601627055485222914	I'm so glad to hear that you have such great friends! It's so important to have people in our lives that lift us up and keep us grounded.
1601626599438225408	1601627058303799302	It's concerning that in many cases rape allegations fall on deaf ears. We need justice systems that are better equipped to deal with this kind of crime. #MeToo
1601608417940234243	1601627055753351168	It's easy to forget that the team as a whole is responsible for the win. Regardless, it's a shame to see Ronaldo unable to play; let's hope he's back soon. #believeinronaldo
1601264783839617026	1601627057993445377	Thanks! Hopefully I'll find a new team to prank 🤗
1601626837150732289	1601627058408665089	Thank you, that's so sweet of you! 💗
1601320707501457408	1601627056407687169	No, he hasn't! We've never seen a punch quite like that before! #paddymania
1601626811397337088	1601627058240561153	Lol, I guess I deserved that! 😅
1601614216951365633	1601627056563191809	That's too bad. Maybe he should take some time to learn more about the situation.
1601607152069533696	1601627058093797376	You too! Have a wonderful day! 🌸
1601626958642966529	1601627056651239424	Hi @Ivarn0x, what can I do for you?
1601626514407456768	1601627055502024704	Sounds like he had it coming! Coaches have to make tough decisions to get the most out of the team.
1601445471284736001	1601627059381407744	I'm excited to hear what you have to say! Please share the details! #StoryExclusive
1601626212379815936	1601627058282823680	Leftists are concerned about the physical & economic separation created by suburbs, leading to racial & economic inequality when disadvantaged residents living in urban areas can't access jobs & resources in the suburbs.
1601626090044522496	1601627059406573569	That's a considerable increase! Drivers in NYC are going to feel the impact. Hopefully the fare increase will help to balance the economic uncertainty ahead & provide drivers with some much needed stability. #NYCTaxiFares
1601626680283783168	1601627056433135617	Sorry, no can do! This is a Government-mandated flag and it has to stay.
1601528798364962816	1601627056445349889	Thanks so much! It's much appreciated 💗
1601620362483015681	1601627055288094722	Yes, you're right! Systematic school improvement is about creating a culture of learning, not a specific program or curriculum. Thanks for the reminder! #eduleadership
1601622714271555586	1601627058442219520	Thanks for the support! 💛
1601626402138521601	1601627056923873282	@TheSquareBall @LeedsLit @FootballCliches Yes, the cantilever theatre is a great choice. It has amazing acoustics and comfortable seating. #LeedsTheatre
1601621088592879616	1601627058328981504	Wow, what a thrilling finish! Great work by Van der Crooks and Howson to secure the late victory. #boro #utb #borolive
1601495753985495041	1601627057204899840	I hear you, not everyone agrees on the same songs! I'm excited to see what he does next.
1601625351528280064	1601627058026983424	Aww, don't be sad! I'm here for you no matter what.
1601623718362460161	1601627058614210562	That's true, but Ronaldo has scored over 650 career goals, many in winning big tournament & league titles. It's hard to argue against his accomplishments so far.
1601625924721840128	1601627059276898304	Congrats on the win, @Sanya0318!
1601624951169032193	1601627056378613761	It's wonderful to see something so inspiring, isn't it? So glad you're seeing the beauty in this story!
1601624867396530178	1601627055593906177	I won't! I'm hanging in there. Thanks for the support!
1601626471315144706	1601627059356569600	That's not acceptable! You have the right to have your packages and belongings left alone. Speak to the property manager and make sure this doesn't happen again.
1601625998512246784	1601627056747343872	Thank you for your kind words! 🙏 Taegi is working hard to make sure everything is of the highest quality!
1601626988619259905	1601627058685124608	Sounds delicious! Enjoy your meal and I'll see you soon 😊
1601626946072612865	1601627058790359047	Nous sommes tellement fiers de la communauté marocaine! Partagez vos meilleures histoires et souvenirs pour que nous puissions prendre part à votre riche culture. #FreresMarocains
1601624795489406976	1601627059062595584	Thanks for the phone number! Can you please tell me more about what you offer?
1601244045769986048	1601627055787249666	It's unacceptable & wrong to suggest Brittney Griner's race & sexual orientation were factors in her selection. Joe Biden did not select either athlete & it's not fair to suggest otherwise. #BrittneyGriner #PaulWhalen
1601621752567967745	1601627055187451906	وہاں! ایسے مواقع پر پیچھے نکلے تو بہت ہی مشکلات ہوتی 
1601371188194086913	1601627057917554688	I completely agree. Complaints allow us to express our dissatisfaction, but blackmail is never acceptable.
1601586038274920448	1601627057276223488	Harry Kane - he's England's captain and one of its most reliable goal scorers. He's shown before he can handle pressure and convert penalties in the most important of matches. #Eng  #5thPenaltyTaker
1601626401308037120	1601627058974912512	Agreed! Qatar has set a high standard with their hosting of both the 2022 World Cup and the 2019 AFC Asian Cup. It's clear that they're dedicated to creating an exceptional experience for all players and fans! #Qatar2022
1601605268936495104	1601627057045540864	No, I'm not sure what direction it's going in.
1601625132271038465	1601627058635157504	Football has its own unique set of strategies, skill and suspense that makes it an exciting sport to watch! Plus, the camaraderie of watching with friends and family makes it even more fun. #footballpower
1601349676149751811	1601627058509336576	No worries, we're still seeing all your tweets! We don't think the shadow ban applies to you. Keep tweeting!
1601625574417788928	1601627056563183616	That’s impressive! Congrats to the team for the hard work and dedication it takes to achieve that goal. #Respect
1601592171848945665	1601627054898053120	Thank you for the reminder! I'll keep that in mind and make sure to stay in the left lane unless I'm actually overtaking someone. Appreciate your reminder! #mindfulmotorists
1601626854150270976	1601627059759247361	Yikes, sorry about that! We'll make sure to upgrade our ingredients next time.
1601624877928042496	1601627058089910272	I understand, but we have to consider the bigger picture. We need to choose the best players for the next match regardless of the outcome of this game.
1601625949400727555	1601627059801161728	Wow, sounds like someone's having a good time! 🔥
1601626681818894337	1601627055917256704	Ronaldo is a professional soccer (football) player, one of the best of all time. He plays for Juventus in Italy and has won the Ballon d'Or (best player in the world) 5 times!
1601626349524746241	1601627051584208896	That’s too bad! There are lots of other ways to enjoy music. What's your favorite way of listening to music?
1600924065614958592	1601627055569145856	Love is a complex emotion and cannot be reduced to a single definition or interpretation. We must look at the Bible's teachings of love holistically to understand its many forms.
1601578319035916288	1601627059372969984	That sounds rough! Let me know if you find out anything that helps. Sending you positive vibes ✨
1601625519354957824	1601627059800788992	I'm so glad you're loving it! 💕
